Labels	APDES_1_br15_1	
1339.355500	1.90000000E+1	
1339.843800	2.00000000E+1	
1340.332000	1.50000000E+1	
1340.82000	1.50000000E+1	
1341.308600	1.60000000E+1	
1341.796900	1.70000000E+1	
1342.285200	2.00000000E+1	
1342.773400	1.00000000E+1	
1343.261700	1.50000000E+1	
1343.75000	1.40000000E+1	
1344.238300	1.10000000E+1	
1344.726600	1.50000000E+1	
1345.214800	2.00000000E+1	
1345.703100	1.60000000E+1	
1346.191400	1.30000000E+1	
1346.68000	1.90000000E+1	
1347.168000	9.00000000E+0	
1347.656300	2.40000000E+1	
1348.144500	1.70000000E+1	
1348.632800	1.50000000E+1	
1349.121100	1.70000000E+1	
1349.609400	1.50000000E+1	
1350.097700	2.50000000E+1	
1350.585900	1.70000000E+1	
1351.074200	1.40000000E+1	
1351.562500	1.80000000E+1	
1352.050800	1.90000000E+1	
1352.539100	9.00000000E+0	
1353.027300	1.40000000E+1	
1353.515600	1.40000000E+1	
1354.003900	1.70000000E+1	
1354.492200	1.50000000E+1	
1354.98000	1.70000000E+1	
1355.468800	1.10000000E+1	
1355.957000	1.50000000E+1	
1356.445300	1.60000000E+1	
1356.933600	1.70000000E+1	
1357.421900	1.80000000E+1	
1357.91000	1.40000000E+1	
1358.398400	1.70000000E+1	
1358.886700	1.60000000E+1	
1359.375000	1.60000000E+1	
1359.863300	1.30000000E+1	
1360.351600	1.90000000E+1	
1360.84000	9.00000000E+0	
1361.328100	1.30000000E+1	
1361.816400	5.00000000E+0	
1362.304700	1.70000000E+1	
1362.793000	2.30000000E+1	
1363.281300	1.60000000E+1	
1363.77000	1.60000000E+1	
1364.257800	1.10000000E+1	
1364.746100	1.40000000E+1	
1365.234400	1.60000000E+1	
1365.722700	2.00000000E+1	
1366.210900	1.40000000E+1	
1366.699200	1.10000000E+1	
1367.187500	1.30000000E+1	
1367.675800	1.50000000E+1	
1368.164100	2.20000000E+1	
1368.652300	2.10000000E+1	
1369.140600	1.40000000E+1	
1369.628900	2.20000000E+1	
1370.117200	1.40000000E+1	
1370.605500	1.50000000E+1	
1371.093800	1.30000000E+1	
1371.582000	1.40000000E+1	
1372.07000	1.50000000E+1	
1372.558600	1.50000000E+1	
1373.046900	2.00000000E+1	
1373.535200	1.40000000E+1	
1374.023400	2.30000000E+1	
1374.511700	1.40000000E+1	
1375.000	1.90000000E+1	
1375.488300	1.70000000E+1	
1375.976600	1.90000000E+1	
1376.464800	1.50000000E+1	
1376.953100	1.70000000E+1	
1377.441400	9.00000000E+0	
1377.93000	1.10000000E+1	
1378.418000	1.40000000E+1	
1378.906300	1.50000000E+1	
1379.394500	1.50000000E+1	
1379.882800	1.50000000E+1	
1380.371100	1.40000000E+1	
1380.859400	1.90000000E+1	
1381.347700	1.60000000E+1	
1381.835900	7.00000000E+0	
1382.324200	2.00000000E+1	
1382.812500	1.30000000E+1	
1383.300800	1.90000000E+1	
1383.789100	1.30000000E+1	
1384.277300	1.60000000E+1	
1384.765600	2.40000000E+1	
1385.253900	2.60000000E+1	
1385.742200	1.50000000E+1	
1386.23000	1.00000000E+1	
1386.718800	2.80000000E+1	
1387.207000	1.50000000E+1	
1387.695300	1.80000000E+1	
1388.183600	1.90000000E+1	
1388.671900	1.10000000E+1	
1389.16000	1.20000000E+1	
1389.648400	1.50000000E+1	
1390.136700	1.60000000E+1	
1390.625000	7.00000000E+0	
1391.113300	1.40000000E+1	
1391.601600	1.90000000E+1	
1392.09000	1.90000000E+1	
1392.578100	1.50000000E+1	
1393.066400	1.80000000E+1	
1393.554700	1.40000000E+1	
1394.043000	9.00000000E+0	
1394.531300	2.80000000E+1	
1395.02000	1.20000000E+1	
1395.507800	2.20000000E+1	
1395.996100	1.80000000E+1	
1396.484400	9.00000000E+0	
1396.972700	1.60000000E+1	
1397.460900	1.30000000E+1	
1397.949200	1.50000000E+1	
1398.437500	1.50000000E+1	
1398.925800	1.90000000E+1	
1399.414100	1.90000000E+1	
1399.902300	1.60000000E+1	
1400.390600	7.00000000E+0	
1400.878900	1.10000000E+1	
1401.367200	1.00000000E+1	
1401.855500	1.40000000E+1	
1402.343800	1.60000000E+1	
1402.832000	2.10000000E+1	
1403.32000	1.20000000E+1	
1403.808600	1.20000000E+1	
1404.296900	1.70000000E+1	
1404.785200	1.20000000E+1	
1405.273400	1.60000000E+1	
1405.761700	1.70000000E+1	
1406.25000	1.50000000E+1	
1406.738300	1.50000000E+1	
1407.226600	1.40000000E+1	
1407.714800	1.30000000E+1	
1408.203100	1.30000000E+1	
1408.691400	1.60000000E+1	
1409.18000	1.30000000E+1	
1409.668000	5.00000000E+0	
1410.156300	2.10000000E+1	
1410.644500	1.60000000E+1	
1411.132800	1.00000000E+1	
1411.621100	1.40000000E+1	
1412.109400	2.10000000E+1	
1412.597700	9.00000000E+0	
1413.085900	1.40000000E+1	
1413.574200	1.60000000E+1	
1414.062500	1.10000000E+1	
1414.550800	1.90000000E+1	
1415.039100	8.00000000E+0	
1415.527300	1.90000000E+1	
1416.015600	9.00000000E+0	
1416.503900	1.50000000E+1	
1416.992200	1.50000000E+1	
1417.48000	1.50000000E+1	
1417.968800	8.00000000E+0	
1418.457000	1.40000000E+1	
1418.945300	1.10000000E+1	
1419.433600	1.30000000E+1	
1419.921900	1.70000000E+1	
1420.41000	1.80000000E+1	
1420.898400	1.50000000E+1	
1421.386700	1.50000000E+1	
1421.875000	7.00000000E+0	
1422.363300	1.60000000E+1	
1422.851600	1.20000000E+1	
1423.34000	1.80000000E+1	
1423.828100	1.00000000E+1	
1424.316400	9.00000000E+0	
1424.804700	1.80000000E+1	
1425.293000	1.00000000E+1	
1425.781300	1.10000000E+1	
1426.27000	1.00000000E+1	
1426.757800	1.30000000E+1	
1427.246100	1.40000000E+1	
1427.734400	1.70000000E+1	
1428.222700	1.40000000E+1	
1428.710900	1.30000000E+1	
1429.199200	1.70000000E+1	
1429.687500	2.10000000E+1	
1430.175800	1.40000000E+1	
1430.664100	1.20000000E+1	
1431.152300	8.00000000E+0	
1431.640600	1.40000000E+1	
1432.128900	1.20000000E+1	
1432.617200	9.00000000E+0	
1433.105500	2.10000000E+1	
1433.593800	1.80000000E+1	
1434.082000	1.40000000E+1	
1434.57000	1.90000000E+1	
1435.058600	1.30000000E+1	
1435.546900	1.30000000E+1	
1436.035200	1.90000000E+1	
1436.523400	1.70000000E+1	
1437.011700	9.00000000E+0	
1437.5000	1.20000000E+1	
1437.988300	2.40000000E+1	
1438.476600	1.50000000E+1	
1438.964800	1.40000000E+1	
1439.453100	1.10000000E+1	
1439.941400	7.00000000E+0	
1440.43000	1.00000000E+1	
1440.918000	1.70000000E+1	
1441.406300	1.20000000E+1	
1441.894500	1.60000000E+1	
1442.382800	1.70000000E+1	
1442.871100	7.00000000E+0	
1443.359400	1.80000000E+1	
1443.847700	1.30000000E+1	
1444.335900	1.00000000E+1	
1444.824200	1.20000000E+1	
1445.312500	1.20000000E+1	
1445.800800	1.70000000E+1	
1446.289100	1.20000000E+1	
1446.777300	1.80000000E+1	
1447.265600	1.90000000E+1	
1447.753900	2.00000000E+1	
1448.242200	2.30000000E+1	
1448.73000	1.90000000E+1	
1449.218800	1.40000000E+1	
1449.707000	1.50000000E+1	
1450.195300	1.10000000E+1	
1450.683600	1.30000000E+1	
1451.171900	1.60000000E+1	
1451.66000	1.90000000E+1	
1452.148400	1.20000000E+1	
1452.636700	1.60000000E+1	
1453.125000	1.10000000E+1	
1453.613300	1.50000000E+1	
1454.101600	1.20000000E+1	
1454.59000	1.70000000E+1	
1455.078100	2.00000000E+1	
1455.566400	1.50000000E+1	
1456.054700	1.50000000E+1	
1456.543000	1.00000000E+1	
1457.031300	1.50000000E+1	
1457.52000	2.00000000E+1	
1458.007800	1.30000000E+1	
1458.496100	1.20000000E+1	
1458.984400	8.00000000E+0	
1459.472700	1.20000000E+1	
1459.960900	4.00000000E+0	
1460.449200	1.70000000E+1	
1460.937500	1.30000000E+1	
1461.425800	1.80000000E+1	
1461.914100	1.20000000E+1	
1462.402300	1.20000000E+1	
1462.890600	1.20000000E+1	
1463.378900	1.50000000E+1	
1463.867200	1.10000000E+1	
1464.355500	1.70000000E+1	
1464.843800	7.00000000E+0	
1465.332000	1.30000000E+1	
1465.82000	1.30000000E+1	
1466.308600	1.60000000E+1	
1466.796900	2.00000000E+1	
1467.285200	1.50000000E+1	
1467.773400	1.00000000E+1	
1468.261700	1.30000000E+1	
1468.75000	1.40000000E+1	
1469.238300	1.20000000E+1	
1469.726600	1.50000000E+1	
1470.214800	1.80000000E+1	
1470.703100	1.80000000E+1	
1471.191400	1.00000000E+1	
1471.68000	1.50000000E+1	
1472.168000	1.60000000E+1	
1472.656300	1.40000000E+1	
1473.144500	1.80000000E+1	
1473.632800	1.30000000E+1	
1474.121100	9.00000000E+0	
1474.609400	1.70000000E+1	
1475.097700	1.80000000E+1	
1475.585900	2.00000000E+1	
1476.074200	1.30000000E+1	
1476.562500	1.80000000E+1	
1477.050800	1.40000000E+1	
1477.539100	1.10000000E+1	
1478.027300	2.40000000E+1	
1478.515600	1.70000000E+1	
1479.003900	7.00000000E+0	
1479.492200	1.10000000E+1	
1479.98000	1.30000000E+1	
1480.468800	1.20000000E+1	
1480.957000	9.00000000E+0	
1481.445300	1.90000000E+1	
1481.933600	1.60000000E+1	
1482.421900	1.80000000E+1	
1482.91000	1.50000000E+1	
1483.398400	1.70000000E+1	
1483.886700	1.30000000E+1	
1484.375000	1.50000000E+1	
1484.863300	1.50000000E+1	
1485.351600	1.40000000E+1	
1485.84000	1.40000000E+1	
1486.328100	1.50000000E+1	
1486.816400	2.00000000E+1	
1487.304700	1.30000000E+1	
1487.793000	2.10000000E+1	
1488.281300	1.70000000E+1	
1488.77000	8.00000000E+0	
1489.257800	1.20000000E+1	
1489.746100	1.20000000E+1	
1490.234400	1.30000000E+1	
1490.722700	1.30000000E+1	
1491.210900	7.00000000E+0	
1491.699200	1.70000000E+1	
1492.187500	1.20000000E+1	
1492.675800	1.80000000E+1	
1493.164100	1.50000000E+1	
1493.652300	1.60000000E+1	
1494.140600	1.60000000E+1	
1494.628900	1.40000000E+1	
1495.117200	1.60000000E+1	
1495.605500	2.20000000E+1	
1496.093800	1.50000000E+1	
1496.582000	2.80000000E+1	
1497.07000	2.00000000E+1	
1497.558600	1.90000000E+1	
1498.046900	1.50000000E+1	
1498.535200	2.10000000E+1	
1499.023400	9.00000000E+0	
1499.511700	1.30000000E+1	
1500.00	1.60000000E+1	
1500.488300	1.30000000E+1	
1500.976600	1.70000000E+1	
1501.464800	1.60000000E+1	
1501.953100	1.30000000E+1	
1502.441400	2.00000000E+1	
1502.93000	7.00000000E+0	
1503.418000	1.80000000E+1	
1503.906300	1.00000000E+1	
1504.394500	1.40000000E+1	
1504.882800	9.00000000E+0	
1505.371100	1.20000000E+1	
1505.859400	1.40000000E+1	
1506.347700	9.00000000E+0	
1506.835900	1.80000000E+1	
1507.324200	1.30000000E+1	
1507.812500	1.10000000E+1	
1508.300800	2.10000000E+1	
1508.789100	1.00000000E+1	
1509.277300	1.40000000E+1	
1509.765600	2.30000000E+1	
1510.253900	1.10000000E+1	
1510.742200	1.30000000E+1	
1511.23000	1.00000000E+1	
1511.718800	1.80000000E+1	
1512.207000	2.00000000E+1	
1512.695300	1.40000000E+1	
1513.183600	1.70000000E+1	
1513.671900	2.00000000E+1	
1514.16000	8.00000000E+0	
1514.648400	1.00000000E+1	
1515.136700	1.70000000E+1	
1515.625000	5.00000000E+0	
1516.113300	1.30000000E+1	
1516.601600	2.00000000E+1	
1517.09000	2.10000000E+1	
1517.578100	1.20000000E+1	
1518.066400	1.70000000E+1	
1518.554700	1.80000000E+1	
1519.043000	1.70000000E+1	
1519.531300	1.50000000E+1	
1520.02000	1.80000000E+1	
1520.507800	1.40000000E+1	
1520.996100	1.70000000E+1	
1521.484400	1.30000000E+1	
1521.972700	1.30000000E+1	
1522.460900	1.00000000E+1	
1522.949200	8.00000000E+0	
1523.437500	1.80000000E+1	
1523.925800	2.60000000E+1	
1524.414100	1.40000000E+1	
1524.902300	1.70000000E+1	
1525.390600	1.30000000E+1	
1525.878900	1.80000000E+1	
1526.367200	1.30000000E+1	
1526.855500	1.40000000E+1	
1527.343800	1.60000000E+1	
1527.832000	2.20000000E+1	
1528.32000	1.00000000E+1	
1528.808600	1.30000000E+1	
1529.296900	1.50000000E+1	
1529.785200	1.00000000E+1	
1530.273400	1.50000000E+1	
1530.761700	1.70000000E+1	
1531.25000	1.20000000E+1	
1531.738300	1.50000000E+1	
1532.226600	1.40000000E+1	
1532.714800	1.40000000E+1	
1533.203100	2.60000000E+1	
1533.691400	1.10000000E+1	
1534.18000	1.00000000E+1	
1534.668000	1.50000000E+1	
1535.156300	2.50000000E+1	
1535.644500	1.30000000E+1	
1536.132800	1.00000000E+1	
1536.621100	1.60000000E+1	
1537.109400	1.50000000E+1	
1537.597700	1.00000000E+1	
1538.085900	1.60000000E+1	
1538.574200	2.00000000E+1	
1539.062500	1.20000000E+1	
1539.550800	1.80000000E+1	
1540.039100	1.80000000E+1	
1540.527300	1.20000000E+1	
1541.015600	1.70000000E+1	
1541.503900	1.80000000E+1	
1541.992200	1.60000000E+1	
1542.48000	1.80000000E+1	
1542.968800	1.50000000E+1	
1543.457000	1.20000000E+1	
1543.945300	9.00000000E+0	
1544.433600	1.30000000E+1	
1544.921900	1.60000000E+1	
1545.41000	1.60000000E+1	
1545.898400	1.00000000E+1	
1546.386700	1.20000000E+1	
1546.875000	2.40000000E+1	
1547.363300	1.40000000E+1	
1547.851600	1.90000000E+1	
1548.34000	1.40000000E+1	
1548.828100	1.90000000E+1	
1549.316400	1.50000000E+1	
1549.804700	1.50000000E+1	
1550.293000	1.20000000E+1	
1550.781300	1.50000000E+1	
1551.27000	2.20000000E+1	
1551.757800	2.00000000E+1	
1552.246100	1.40000000E+1	
1552.734400	1.90000000E+1	
1553.222700	1.70000000E+1	
1553.710900	1.00000000E+1	
1554.199200	1.90000000E+1	
1554.687500	1.90000000E+1	
1555.175800	1.10000000E+1	
1555.664100	1.00000000E+1	
1556.152300	8.00000000E+0	
1556.640600	1.60000000E+1	
1557.128900	1.00000000E+1	
1557.617200	1.40000000E+1	
1558.105500	1.50000000E+1	
1558.593800	1.90000000E+1	
1559.082000	1.40000000E+1	
1559.57000	2.20000000E+1	
1560.058600	1.40000000E+1	
1560.546900	1.50000000E+1	
1561.035200	1.00000000E+1	
1561.523400	1.40000000E+1	
1562.011700	1.80000000E+1	
1562.5000	1.90000000E+1	
1562.988300	1.40000000E+1	
1563.476600	1.60000000E+1	
1563.964800	1.20000000E+1	
1564.453100	9.00000000E+0	
1564.941400	1.50000000E+1	
1565.43000	9.00000000E+0	
1565.918000	1.70000000E+1	
1566.406300	1.90000000E+1	
1566.894500	1.70000000E+1	
1567.382800	1.70000000E+1	
1567.871100	7.00000000E+0	
1568.359400	1.50000000E+1	
1568.847700	9.00000000E+0	
1569.335900	1.50000000E+1	
1569.824200	2.10000000E+1	
1570.312500	1.00000000E+1	
1570.800800	1.10000000E+1	
1571.289100	1.20000000E+1	
1571.777300	1.30000000E+1	
1572.265600	1.50000000E+1	
1572.753900	1.80000000E+1	
1573.242200	1.80000000E+1	
1573.73000	1.50000000E+1	
1574.218800	1.00000000E+1	
1574.707000	1.50000000E+1	
1575.195300	1.50000000E+1	
1575.683600	1.80000000E+1	
1576.171900	1.20000000E+1	
1576.66000	1.60000000E+1	
1577.148400	1.30000000E+1	
1577.636700	2.20000000E+1	
1578.125000	1.20000000E+1	
1578.613300	2.30000000E+1	
1579.101600	1.10000000E+1	
1579.59000	1.80000000E+1	
1580.078100	1.20000000E+1	
1580.566400	1.80000000E+1	
1581.054700	1.60000000E+1	
1581.543000	9.00000000E+0	
1582.031300	6.00000000E+0	
1582.52000	1.50000000E+1	
1583.007800	1.50000000E+1	
1583.496100	1.10000000E+1	
1583.984400	1.30000000E+1	
1584.472700	1.70000000E+1	
1584.960900	1.30000000E+1	
1585.449200	8.00000000E+0	
1585.937500	1.90000000E+1	
1586.425800	1.50000000E+1	
1586.914100	1.30000000E+1	
1587.402300	1.10000000E+1	
1587.890600	1.40000000E+1	
1588.378900	2.00000000E+1	
1588.867200	9.00000000E+0	
1589.355500	1.50000000E+1	
1589.843800	1.50000000E+1	
1590.332000	1.80000000E+1	
1590.82000	2.20000000E+1	
1591.308600	1.10000000E+1	
1591.796900	1.50000000E+1	
1592.285200	1.80000000E+1	
1592.773400	1.10000000E+1	
1593.261700	2.30000000E+1	
1593.75000	8.00000000E+0	
1594.238300	1.50000000E+1	
1594.726600	1.80000000E+1	
1595.214800	1.70000000E+1	
1595.703100	1.40000000E+1	
1596.191400	1.90000000E+1	
1596.68000	1.70000000E+1	
1597.168000	1.60000000E+1	
1597.656300	2.10000000E+1	
1598.144500	1.50000000E+1	
1598.632800	1.40000000E+1	
1599.121100	2.00000000E+1	
1599.609400	9.00000000E+0	
1600.097700	1.40000000E+1	
1600.585900	1.20000000E+1	
1601.074200	1.20000000E+1	
1601.562500	1.30000000E+1	
1602.050800	1.40000000E+1	
1602.539100	1.40000000E+1	
1603.027300	1.90000000E+1	
1603.515600	1.50000000E+1	
1604.003900	1.60000000E+1	
1604.492200	1.90000000E+1	
1604.98000	1.70000000E+1	
1605.468800	1.30000000E+1	
1605.957000	1.50000000E+1	
1606.445300	1.00000000E+1	
1606.933600	1.40000000E+1	
1607.421900	1.40000000E+1	
1607.91000	1.60000000E+1	
1608.398400	1.50000000E+1	
1608.886700	1.60000000E+1	
1609.375000	2.40000000E+1	
1609.863300	2.10000000E+1	
1610.351600	1.20000000E+1	
1610.84000	2.30000000E+1	
1611.328100	1.20000000E+1	
1611.816400	1.30000000E+1	
1612.304700	1.60000000E+1	
1612.793000	1.40000000E+1	
1613.281300	1.10000000E+1	
1613.77000	1.40000000E+1	
1614.257800	1.10000000E+1	
1614.746100	1.50000000E+1	
1615.234400	1.20000000E+1	
1615.722700	1.70000000E+1	
1616.210900	9.00000000E+0	
1616.699200	1.60000000E+1	
1617.187500	1.60000000E+1	
1617.675800	1.50000000E+1	
1618.164100	1.30000000E+1	
1618.652300	1.40000000E+1	
1619.140600	1.10000000E+1	
1619.628900	2.10000000E+1	
1620.117200	1.00000000E+1	
1620.605500	1.20000000E+1	
1621.093800	9.00000000E+0	
1621.582000	1.10000000E+1	
1622.07000	1.40000000E+1	
1622.558600	1.10000000E+1	
1623.046900	1.50000000E+1	
1623.535200	1.70000000E+1	
1624.023400	1.50000000E+1	
1624.511700	1.60000000E+1	
1625.000	1.40000000E+1	
1625.488300	1.00000000E+1	
1625.976600	9.00000000E+0	
1626.464800	1.10000000E+1	
1626.953100	1.10000000E+1	
1627.441400	1.60000000E+1	
1627.93000	1.70000000E+1	
1628.418000	8.00000000E+0	
1628.906300	8.00000000E+0	
1629.394500	1.30000000E+1	
1629.882800	9.00000000E+0	
1630.371100	1.30000000E+1	
1630.859400	1.20000000E+1	
1631.347700	1.20000000E+1	
1631.835900	1.70000000E+1	
1632.324200	1.20000000E+1	
1632.812500	1.00000000E+1	
1633.300800	1.50000000E+1	
1633.789100	1.60000000E+1	
1634.277300	1.50000000E+1	
1634.765600	8.00000000E+0	
1635.253900	8.00000000E+0	
1635.742200	1.60000000E+1	
1636.23000	1.00000000E+1	
1636.718800	1.90000000E+1	
1637.207000	8.00000000E+0	
1637.695300	1.30000000E+1	
1638.183600	1.00000000E+1	
1638.671900	1.30000000E+1	
1639.16000	1.60000000E+1	
1639.648400	1.50000000E+1	
1640.136700	1.50000000E+1	
1640.625000	1.70000000E+1	
1641.113300	1.60000000E+1	
1641.601600	1.40000000E+1	
1642.09000	1.60000000E+1	
1642.578100	1.00000000E+1	
1643.066400	1.80000000E+1	
1643.554700	1.40000000E+1	
1644.043000	1.70000000E+1	
1644.531300	1.60000000E+1	
1645.02000	1.90000000E+1	
1645.507800	1.10000000E+1	
1645.996100	1.60000000E+1	
1646.484400	1.50000000E+1	
1646.972700	1.80000000E+1	
1647.460900	1.60000000E+1	
1647.949200	1.30000000E+1	
1648.437500	2.10000000E+1	
1648.925800	9.00000000E+0	
1649.414100	1.40000000E+1	
1649.902300	8.00000000E+0	
1650.390600	1.30000000E+1	
1650.878900	1.30000000E+1	
1651.367200	1.50000000E+1	
1651.855500	1.40000000E+1	
1652.343800	9.00000000E+0	
1652.832000	1.70000000E+1	
1653.32000	1.40000000E+1	
1653.808600	1.50000000E+1	
1654.296900	1.20000000E+1	
1654.785200	1.60000000E+1	
1655.273400	1.50000000E+1	
1655.761700	1.10000000E+1	
1656.25000	1.20000000E+1	
1656.738300	1.90000000E+1	
1657.226600	1.20000000E+1	
1657.714800	2.00000000E+1	
1658.203100	1.30000000E+1	
1658.691400	7.00000000E+0	
1659.18000	1.30000000E+1	
1659.668000	1.20000000E+1	
1660.156300	1.10000000E+1	
1660.644500	1.30000000E+1	
1661.132800	1.10000000E+1	
1661.621100	1.10000000E+1	
1662.109400	1.20000000E+1	
1662.597700	1.50000000E+1	
1663.085900	1.60000000E+1	
1663.574200	1.30000000E+1	
1664.062500	1.60000000E+1	
1664.550800	1.40000000E+1	
1665.039100	1.20000000E+1	
1665.527300	1.20000000E+1	
1666.015600	2.10000000E+1	
1666.503900	1.40000000E+1	
1666.992200	1.50000000E+1	
1667.48000	1.80000000E+1	
1667.968800	1.00000000E+1	
1668.457000	1.00000000E+1	
1668.945300	1.10000000E+1	
1669.433600	1.60000000E+1	
1669.921900	1.30000000E+1	
1670.41000	1.40000000E+1	
1670.898400	1.50000000E+1	
1671.386700	1.70000000E+1	
1671.875000	1.90000000E+1	
1672.363300	1.40000000E+1	
1672.851600	1.10000000E+1	
1673.34000	1.10000000E+1	
1673.828100	1.00000000E+1	
1674.316400	1.10000000E+1	
1674.804700	1.00000000E+1	
1675.293000	1.20000000E+1	
1675.781300	1.30000000E+1	
1676.27000	8.00000000E+0	
1676.757800	1.30000000E+1	
1677.246100	1.10000000E+1	
1677.734400	9.00000000E+0	
1678.222700	2.30000000E+1	
1678.710900	1.50000000E+1	
1679.199200	1.90000000E+1	
1679.687500	1.80000000E+1	
1680.175800	1.60000000E+1	
1680.664100	1.80000000E+1	
1681.152300	1.50000000E+1	
1681.640600	1.20000000E+1	
1682.128900	1.30000000E+1	
1682.617200	1.10000000E+1	
1683.105500	9.00000000E+0	
1683.593800	1.50000000E+1	
1684.082000	1.50000000E+1	
1684.57000	1.60000000E+1	
1685.058600	1.10000000E+1	
1685.546900	1.20000000E+1	
1686.035200	1.10000000E+1	
1686.523400	1.50000000E+1	
1687.011700	1.20000000E+1	
1687.5000	1.20000000E+1	
1687.988300	8.00000000E+0	
1688.476600	1.50000000E+1	
1688.964800	1.20000000E+1	
1689.453100	9.00000000E+0	
1689.941400	1.20000000E+1	
1690.43000	1.30000000E+1	
1690.918000	1.20000000E+1	
1691.406300	1.80000000E+1	
1691.894500	1.50000000E+1	
1692.382800	1.60000000E+1	
1692.871100	1.40000000E+1	
1693.359400	1.00000000E+1	
1693.847700	1.50000000E+1	
1694.335900	1.20000000E+1	
1694.824200	1.30000000E+1	
1695.312500	9.00000000E+0	
1695.800800	1.70000000E+1	
1696.289100	1.90000000E+1	
1696.777300	2.00000000E+1	
1697.265600	1.60000000E+1	
1697.753900	1.80000000E+1	
1698.242200	8.00000000E+0	
1698.73000	9.00000000E+0	
1699.218800	1.60000000E+1	
1699.707000	1.30000000E+1	
1700.195300	1.90000000E+1	
1700.683600	2.00000000E+1	
1701.171900	1.20000000E+1	
1701.66000	9.00000000E+0	
1702.148400	7.00000000E+0	
1702.636700	1.10000000E+1	
1703.125000	9.00000000E+0	
1703.613300	1.10000000E+1	
1704.101600	1.50000000E+1	
1704.59000	1.60000000E+1	
1705.078100	1.10000000E+1	
1705.566400	2.10000000E+1	
1706.054700	1.40000000E+1	
1706.543000	1.90000000E+1	
1707.031300	9.00000000E+0	
1707.52000	1.10000000E+1	
1708.007800	8.00000000E+0	
1708.496100	1.50000000E+1	
1708.984400	9.00000000E+0	
1709.472700	1.00000000E+1	
1709.960900	1.70000000E+1	
1710.449200	1.50000000E+1	
1710.937500	1.10000000E+1	
1711.425800	1.50000000E+1	
1711.914100	1.60000000E+1	
1712.402300	1.60000000E+1	
1712.890600	1.80000000E+1	
1713.378900	1.00000000E+1	
1713.867200	1.50000000E+1	
1714.355500	1.40000000E+1	
1714.843800	1.00000000E+1	
1715.332000	1.20000000E+1	
1715.82000	1.20000000E+1	
1716.308600	1.90000000E+1	
1716.796900	1.60000000E+1	
1717.285200	1.30000000E+1	
1717.773400	9.00000000E+0	
1718.261700	1.00000000E+1	
1718.75000	7.00000000E+0	
1719.238300	2.10000000E+1	
1719.726600	2.00000000E+1	
1720.214800	1.50000000E+1	
1720.703100	1.20000000E+1	
1721.191400	1.40000000E+1	
1721.68000	1.70000000E+1	
1722.168000	1.40000000E+1	
1722.656300	1.20000000E+1	
1723.144500	1.10000000E+1	
1723.632800	1.20000000E+1	
1724.121100	1.40000000E+1	
1724.609400	8.00000000E+0	
1725.097700	1.20000000E+1	
1725.585900	1.40000000E+1	
1726.074200	1.40000000E+1	
1726.562500	1.30000000E+1	
1727.050800	1.50000000E+1	
1727.539100	1.90000000E+1	
1728.027300	1.20000000E+1	
1728.515600	1.30000000E+1	
1729.003900	9.00000000E+0	
1729.492200	1.80000000E+1	
1729.98000	1.50000000E+1	
1730.468800	1.10000000E+1	
1730.957000	1.00000000E+1	
1731.445300	1.50000000E+1	
1731.933600	7.00000000E+0	
1732.421900	1.40000000E+1	
1732.91000	2.20000000E+1	
1733.398400	1.50000000E+1	
1733.886700	1.40000000E+1	
1734.375000	1.20000000E+1	
1734.863300	2.20000000E+1	
1735.351600	1.60000000E+1	
1735.84000	1.40000000E+1	
1736.328100	1.20000000E+1	
1736.816400	8.00000000E+0	
1737.304700	2.00000000E+1	
1737.793000	1.60000000E+1	
1738.281300	1.70000000E+1	
1738.77000	1.30000000E+1	
1739.257800	1.50000000E+1	
1739.746100	1.00000000E+1	
1740.234400	1.90000000E+1	
1740.722700	1.00000000E+1	
1741.210900	1.80000000E+1	
1741.699200	1.30000000E+1	
1742.187500	1.30000000E+1	
1742.675800	1.50000000E+1	
1743.164100	1.40000000E+1	
1743.652300	1.90000000E+1	
1744.140600	1.20000000E+1	
1744.628900	8.00000000E+0	
1745.117200	1.30000000E+1	
1745.605500	1.20000000E+1	
1746.093800	1.80000000E+1	
1746.582000	1.30000000E+1	
1747.07000	9.00000000E+0	
1747.558600	1.40000000E+1	
1748.046900	1.40000000E+1	
1748.535200	1.50000000E+1	
1749.023400	1.10000000E+1	
1749.511700	1.60000000E+1	
1750.00	1.60000000E+1	
1750.488300	1.50000000E+1	
1750.976600	1.60000000E+1	
1751.464800	1.40000000E+1	
1751.953100	1.40000000E+1	
1752.441400	8.00000000E+0	
1752.93000	9.00000000E+0	
1753.418000	1.40000000E+1	
1753.906300	1.40000000E+1	
1754.394500	1.10000000E+1	
1754.882800	1.00000000E+1	
1755.371100	1.70000000E+1	
1755.859400	1.40000000E+1	
1756.347700	1.60000000E+1	
1756.835900	1.10000000E+1	
1757.324200	1.40000000E+1	
1757.812500	1.30000000E+1	
1758.300800	8.00000000E+0	
1758.789100	1.10000000E+1	
1759.277300	9.00000000E+0	
1759.765600	2.20000000E+1	
1760.253900	1.30000000E+1	
1760.742200	2.10000000E+1	
1761.23000	2.20000000E+1	
1761.718800	1.00000000E+1	
1762.207000	1.20000000E+1	
1762.695300	1.40000000E+1	
1763.183600	1.60000000E+1	
1763.671900	1.60000000E+1	
1764.16000	2.10000000E+1	
1764.648400	1.30000000E+1	
1765.136700	1.20000000E+1	
1765.625000	1.20000000E+1	
